user_id,age,gender,location,interests_categories,avg_preferred_price,preferred_brands,common_interaction_types,interacted_products,high_rated_products
450,39,Other,Chicago,"['Toys', 'Sports', 'Books']",250.9,"['BrandC', 'BrandB', 'BrandA']","['view', 'add_to_cart']","[2, 104, 223, 408, 8, 358]",[303]
451,46,Other,Los Angeles,"['Electronics', 'Toys', 'Home & Kitchen']",324.91,"['BrandA', 'BrandE', 'BrandB']","['add_to_cart', 'view']","[405, 372, 28]","[112, 119]"
452,20,Male,Los Angeles,"['Beauty', 'Books', 'Electronics']",291.77,"['BrandB', 'BrandC', 'BrandE']","['add_to_cart', 'view']","[358, 412, 500, 348]",[]
453,29,Male,New York,"['Electronics', 'Toys']",325.97,"['BrandE', 'BrandA', 'BrandC']","['view', 'add_to_cart']","[442, 23, 4, 291, 42]",[430]
454,43,Male,Los Angeles,"['Toys', 'Home & Kitchen', 'Books']",287.68,"['BrandA', 'BrandD', 'BrandC']",['view'],"[357, 444, 92]",[]
455,33,Female,Chicago,"['Home & Kitchen', 'Clothing', 'Electronics']",248.64,"['BrandB', 'BrandE', 'BrandD']","['add_to_cart', 'view', 'purchase']","[215, 217, 333, 327]",[]
456,54,Male,Los Angeles,"['Beauty', 'Electronics', 'Home & Kitchen']",281.27,"['BrandC', 'BrandD', 'BrandB']",['view'],[8],"[484, 191]"
457,39,Other,San Francisco,"['Books', 'Toys', 'Sports']",264.1,"['BrandC', 'BrandB', 'BrandD']",['view'],"[375, 394, 313, 384]",[101]
458,46,Male,New York,"['Beauty', 'Toys', 'Books']",245.77,"['BrandE', 'BrandA', 'BrandB']",['view'],"[321, 472, 331, 54]","[175, 411, 71]"
459,31,Other,Chicago,"['Sports', 'Clothing', 'Electronics']",353.31,"['BrandE', 'BrandC', 'BrandD']","['add_to_cart', 'view', 'purchase']","[379, 228, 468, 334, 487]",[367]
460,45,Female,New York,"['Electronics', 'Beauty', 'Toys']",231.67,"['BrandD', 'BrandC', 'BrandB']","['add_to_cart', 'view']","[111, 176, 160]","[146, 481]"
461,22,Other,Chicago,"['Beauty', 'Clothing', 'Home & Kitchen']",241.1,"['BrandD', 'BrandC', 'BrandA']","['view', 'add_to_cart', 'purchase']","[287, 476, 450, 325, 340, 418]",[]
462,64,Other,San Francisco,"['Sports', 'Home & Kitchen', 'Toys']",267.18,"['BrandA', 'BrandE', 'BrandB']","['view', 'add_to_cart', 'purchase']","[393, 16, 500, 62, 398]",[235]
463,47,Male,New York,"['Beauty', 'Books', 'Toys']",290.84,"['BrandB', 'BrandC', 'BrandA']","['view', 'add_to_cart']","[453, 489, 122, 468]","[202, 290, 441, 376]"
464,63,Male,Houston,"['Beauty', 'Books', 'Clothing']",271.2,"['BrandB', 'BrandD', 'BrandE']","['view', 'add_to_cart', 'purchase']","[482, 261, 491, 474, 348, 340, 308, 458]",[]
465,22,Other,Chicago,"['Beauty', 'Electronics', 'Sports']",207.6,"['BrandE', 'BrandB', 'BrandA']","['view', 'add_to_cart']","[18, 275, 268]",[261]
466,29,Male,Houston,"['Home & Kitchen', 'Beauty', 'Toys']",242.02,"['BrandB', 'BrandA']","['purchase', 'view', 'add_to_cart']","[496, 184, 255]",[1]
467,33,Female,New York,"['Electronics', 'Books', 'Home & Kitchen']",280.91,"['BrandA', 'BrandB', 'BrandE']","['view', 'add_to_cart']","[261, 405, 412, 354, 125]",[176]
468,43,Female,Houston,"['Clothing', 'Electronics', 'Beauty']",327.88,"['BrandE', 'BrandA', 'BrandC']","['add_to_cart', 'view', 'purchase']","[261, 319, 430, 25, 300]","[103, 300]"
469,43,Male,Houston,"['Home & Kitchen', 'Books', 'Sports']",231.66,"['BrandD', 'BrandC', 'BrandE']",['view'],"[477, 135, 31]",[209]
470,38,Female,New York,"['Home & Kitchen', 'Sports']",69.61,"['BrandC', 'BrandA']","['view', 'add_to_cart']","[330, 80]",[]
471,56,Male,San Francisco,"['Beauty', 'Books', 'Home & Kitchen']",265.72,"['BrandB', 'BrandA', 'BrandE']","['view', 'add_to_cart']","[359, 315, 282, 348, 12, 89, 283, 465, 479]",[]
472,53,Other,Houston,"['Books', 'Beauty', 'Home & Kitchen']",319.06,"['BrandA', 'BrandB', 'BrandE']","['view', 'add_to_cart']","[236, 197, 440, 348, 347]","[133, 372]"
473,50,Other,Houston,"['Beauty', 'Sports', 'Clothing']",386.87,"['BrandA', 'BrandB']",['view'],"[199, 162]",[]
474,47,Female,San Francisco,"['Electronics', 'Books', 'Clothing']",244.01,"['BrandA', 'BrandE', 'BrandC']","['add_to_cart', 'view']","[274, 455, 303, 89, 234, 486, 80]","[39, 118]"
475,54,Male,Houston,['Home & Kitchen'],274.16,['BrandB'],['add_to_cart'],[125],[494]
476,40,Male,Houston,"['Home & Kitchen', 'Sports', 'Clothing']",353.49,"['BrandD', 'BrandA', 'BrandB']","['add_to_cart', 'view']","[356, 236]","[107, 58]"
477,27,Female,Houston,"['Beauty', 'Home & Kitchen', 'Sports']",232.88,"['BrandC', 'BrandA', 'BrandB']","['view', 'purchase', 'add_to_cart']","[65, 58, 368, 123]",[479]
478,22,Other,Los Angeles,"['Books', 'Home & Kitchen', 'Electronics']",252.53,"['BrandC', 'BrandB', 'BrandE']","['add_to_cart', 'purchase', 'view']","[369, 277, 347, 18, 74, 288]",[7]
479,53,Female,San Francisco,"['Electronics', 'Toys', 'Sports']",277.24,"['BrandC', 'BrandD', 'BrandA']","['view', 'purchase', 'add_to_cart']","[63, 231, 467, 463, 264, 308, 68, 190]",[226]
480,51,Other,Houston,"['Clothing', 'Home & Kitchen', 'Electronics']",244.71,"['BrandA', 'BrandD', 'BrandB']","['view', 'add_to_cart']","[107, 92, 149, 165, 47, 61, 342]",[]
481,48,Male,San Francisco,"['Home & Kitchen', 'Toys', 'Electronics']",252.69,"['BrandE', 'BrandB', 'BrandA']","['view', 'purchase', 'add_to_cart']","[338, 112, 263, 405, 249, 194]",[16]
482,27,Other,Chicago,"['Sports', 'Electronics', 'Beauty']",320.37,"['BrandA', 'BrandB', 'BrandD']","['add_to_cart', 'view', 'purchase']","[321, 196, 462, 147, 112, 373]","[423, 186]"
483,36,Female,Chicago,"['Electronics', 'Home & Kitchen', 'Toys']",246.61,"['BrandA', 'BrandB', 'BrandE']","['view', 'purchase']","[359, 410, 202, 424]","[412, 18]"
484,49,Male,Houston,"['Toys', 'Clothing', 'Books']",323.88,"['BrandA', 'BrandC', 'BrandE']","['view', 'add_to_cart', 'purchase']","[109, 232, 293, 164]",[]
485,18,Female,San Francisco,"['Home & Kitchen', 'Toys', 'Books']",286.39,"['BrandD', 'BrandC', 'BrandE']","['add_to_cart', 'view', 'purchase']","[242, 72, 427, 109, 459, 87, 299]",[194]
486,22,Female,San Francisco,"['Sports', 'Books', 'Electronics']",158.38,"['BrandB', 'BrandC', 'BrandE']","['view', 'add_to_cart']","[24, 171, 3, 267, 138, 490, 281]",[186]
487,62,Other,San Francisco,"['Books', 'Toys', 'Beauty']",319.3,"['BrandE', 'BrandA', 'BrandC']","['add_to_cart', 'view', 'purchase']","[337, 464, 450, 339, 72, 16, 368]",[]
488,21,Female,Los Angeles,"['Clothing', 'Electronics', 'Books']",178.13,"['BrandA', 'BrandC']","['add_to_cart', 'view']","[118, 442, 498, 243]",[216]
489,33,Other,Chicago,"['Beauty', 'Electronics', 'Sports']",222.57,"['BrandA', 'BrandE']","['add_to_cart', 'view']","[128, 311]",[342]
490,41,Male,San Francisco,"['Home & Kitchen', 'Books', 'Electronics']",200.74,"['BrandA', 'BrandC', 'BrandE']","['add_to_cart', 'view']","[425, 404, 201, 234, 319, 268, 242]",[]
491,33,Other,San Francisco,"['Beauty', 'Electronics', 'Sports']",231.53,"['BrandA', 'BrandD', 'BrandB']","['add_to_cart', 'view', 'purchase']","[349, 331, 112, 10, 93, 65, 500]","[301, 9, 284]"
492,19,Male,Los Angeles,"['Electronics', 'Beauty', 'Toys']",218.57,"['BrandB', 'BrandC', 'BrandD']","['purchase', 'view']","[480, 271, 168, 113, 498]",[458]
493,45,Other,Los Angeles,"['Beauty', 'Electronics', 'Books']",339.85,"['BrandB', 'BrandD', 'BrandC']","['view', 'add_to_cart']","[304, 442, 186, 193, 313]","[458, 173]"
494,49,Female,San Francisco,"['Home & Kitchen', 'Toys', 'Books']",232.64,"['BrandC', 'BrandD', 'BrandA']","['add_to_cart', 'view']","[218, 222, 473, 209, 334, 88, 467, 171]",[]
495,44,Other,New York,"['Electronics', 'Books', 'Home & Kitchen']",254.98,"['BrandD', 'BrandB', 'BrandE']","['view', 'add_to_cart', 'purchase']","[130, 311, 106, 246, 376, 59, 195]","[146, 102]"
496,37,Other,San Francisco,"['Sports', 'Beauty', 'Books']",267.29,"['BrandA', 'BrandC', 'BrandD']","['add_to_cart', 'purchase', 'view']","[299, 72, 58, 324, 161, 257]",[]
497,41,Male,San Francisco,"['Beauty', 'Toys', 'Clothing']",345.78,"['BrandA', 'BrandE', 'BrandC']","['add_to_cart', 'view']","[488, 381]","[16, 240]"
498,29,Female,Los Angeles,"['Books', 'Clothing', 'Home & Kitchen']",288.21,"['BrandC', 'BrandA', 'BrandE']","['add_to_cart', 'view']","[210, 317, 14, 274, 89, 204, 120, 334]","[488, 104]"
499,52,Other,Los Angeles,"['Beauty', 'Electronics', 'Books']",324.14,"['BrandE', 'BrandC', 'BrandA']","['purchase', 'view', 'add_to_cart']","[387, 234, 192, 293, 119]","[28, 220]"
500,50,Female,San Francisco,"['Sports', 'Home & Kitchen', 'Clothing']",277.16,"['BrandB', 'BrandA', 'BrandE']","['view', 'purchase']","[353, 326, 130, 186]","[155, 162, 489, 277]"
501,50,Other,San Francisco,"['Electronics', 'Home & Kitchen', 'Clothing']",241.79,"['BrandE', 'BrandA']","['view', 'add_to_cart']","[302, 417]",[]
502,60,Other,San Francisco,"['Toys', 'Beauty', 'Sports']",290.28,"['BrandE', 'BrandD', 'BrandB']","['view', 'add_to_cart']","[139, 459, 113, 207, 123, 316]",[189]
503,54,Female,Los Angeles,"['Books', 'Sports', 'Toys']",266.74,"['BrandC', 'BrandA', 'BrandE']","['view', 'add_to_cart']","[415, 56, 229, 228, 221, 293, 436, 316, 95]","[99, 33, 157]"
504,29,Other,San Francisco,"['Beauty', 'Books', 'Clothing']",245.74,"['BrandC', 'BrandB', 'BrandA']","['view', 'add_to_cart']","[64, 8, 484, 490]",[]
505,20,Female,San Francisco,"['Home & Kitchen', 'Books', 'Electronics']",275.94,"['BrandB', 'BrandC', 'BrandA']","['add_to_cart', 'view']","[230, 2, 35]",[]
506,18,Other,Houston,"['Toys', 'Books', 'Electronics']",185.24,"['BrandB', 'BrandA', 'BrandD']","['purchase', 'view']","[189, 43, 94, 227, 308]",[111]
507,50,Male,New York,"['Home & Kitchen', 'Books', 'Clothing']",248.9,"['BrandD', 'BrandA', 'BrandC']","['purchase', 'view']","[265, 1]",[]
508,57,Female,Chicago,"['Home & Kitchen', 'Sports', 'Beauty']",266.75,"['BrandE', 'BrandC', 'BrandA']","['view', 'purchase', 'add_to_cart']","[450, 385, 90, 373, 161, 208]",[325]
509,27,Other,New York,"['Home & Kitchen', 'Sports', 'Books']",347.33,"['BrandC', 'BrandB', 'BrandE']","['view', 'purchase', 'add_to_cart']","[167, 317, 87, 399, 273, 389]","[218, 382, 167]"
510,60,Other,Houston,"['Sports', 'Clothing', 'Home & Kitchen']",282.61,"['BrandA', 'BrandB']",['add_to_cart'],"[419, 441]",[243]
511,61,Male,Chicago,"['Books', 'Beauty', 'Clothing']",230.32,"['BrandC', 'BrandB', 'BrandE']","['view', 'add_to_cart']","[468, 466, 163, 298, 48, 348, 165, 318]",[266]
512,46,Female,San Francisco,"['Beauty', 'Sports', 'Clothing']",260.79,"['BrandA', 'BrandE', 'BrandC']","['add_to_cart', 'view']","[406, 380]",[5]
513,30,Other,Houston,"['Toys', 'Home & Kitchen', 'Clothing']",260.18,"['BrandA', 'BrandB', 'BrandD']","['purchase', 'view']","[8, 276, 433, 141]",[67]
514,29,Male,San Francisco,"['Books', 'Beauty', 'Toys']",345.46,"['BrandD', 'BrandB', 'BrandA']","['view', 'add_to_cart']","[183, 331, 381, 188, 5, 379]",[198]
515,48,Other,Los Angeles,"['Electronics', 'Toys', 'Home & Kitchen']",177.75,"['BrandB', 'BrandC', 'BrandD']","['view', 'add_to_cart']","[174, 181, 467, 153, 425, 179]",[]
516,63,Female,Houston,"['Books', 'Clothing', 'Beauty']",325.25,"['BrandA', 'BrandB', 'BrandD']","['view', 'add_to_cart']","[121, 147, 70, 6, 492]","[335, 417]"
517,19,Other,Los Angeles,"['Home & Kitchen', 'Beauty', 'Sports']",294.39,"['BrandA', 'BrandE', 'BrandC']","['add_to_cart', 'purchase', 'view']","[143, 124, 452, 110, 435]",[]
518,52,Other,Houston,"['Electronics', 'Toys', 'Beauty']",265.45,"['BrandA', 'BrandE', 'BrandD']","['add_to_cart', 'view']","[304, 52, 26, 463]",[151]
519,40,Other,Houston,"['Books', 'Electronics', 'Home & Kitchen']",200.15,"['BrandA', 'BrandE', 'BrandC']","['view', 'purchase']","[491, 130, 210, 177, 436, 245]","[498, 142]"
520,34,Other,Los Angeles,"['Books', 'Home & Kitchen', 'Beauty']",209.62,"['BrandC', 'BrandA', 'BrandE']","['view', 'add_to_cart']","[262, 113, 354, 275, 441, 74]",[358]
521,43,Male,Chicago,"['Books', 'Electronics', 'Beauty']",282.77,"['BrandC', 'BrandA', 'BrandE']","['add_to_cart', 'view']","[53, 362, 61, 326, 17]",[374]
522,25,Male,New York,"['Home & Kitchen', 'Books', 'Electronics']",215.52,"['BrandB', 'BrandA', 'BrandD']","['view', 'add_to_cart']","[105, 219, 273, 425, 445, 163, 240]",[]
523,46,Female,San Francisco,"['Electronics', 'Books', 'Toys']",197.57,"['BrandA', 'BrandD', 'BrandC']","['view', 'add_to_cart']","[445, 220, 446, 398, 128, 381, 136, 480, 168]",[]
524,43,Male,Houston,"['Home & Kitchen', 'Electronics', 'Books']",186.64,"['BrandD', 'BrandB', 'BrandE']","['view', 'add_to_cart']","[61, 105, 465, 245, 257]",[194]
525,27,Male,San Francisco,"['Clothing', 'Books', 'Electronics']",211.99,"['BrandA', 'BrandB', 'BrandD']","['view', 'purchase', 'add_to_cart']","[101, 156, 119, 493, 76, 318]",[30]
526,43,Female,Los Angeles,"['Home & Kitchen', 'Beauty', 'Electronics']",334.74,"['BrandB', 'BrandD', 'BrandC']","['add_to_cart', 'view']","[327, 20, 59, 150]",[]
527,51,Male,San Francisco,"['Home & Kitchen', 'Books', 'Sports']",311.05,"['BrandD', 'BrandE', 'BrandB']","['add_to_cart', 'view']","[148, 371, 59]","[421, 328]"
528,58,Male,Los Angeles,"['Home & Kitchen', 'Clothing', 'Electronics']",258.96,"['BrandD', 'BrandB', 'BrandC']","['view', 'purchase', 'add_to_cart']","[246, 239, 368, 412, 103, 455, 401, 226, 379]",[321]
529,24,Female,San Francisco,"['Sports', 'Toys', 'Electronics']",151.62,"['BrandB', 'BrandC', 'BrandA']","['view', 'purchase', 'add_to_cart']","[378, 477, 80, 184, 303, 129, 130]",[]
530,21,Female,New York,"['Beauty', 'Home & Kitchen', 'Electronics']",304.1,"['BrandC', 'BrandA', 'BrandB']","['view', 'add_to_cart', 'purchase']","[287, 177, 200, 386, 435, 484, 443, 158, 268, 228, 368, 311]",[]
531,62,Female,New York,"['Toys', 'Books', 'Electronics']",390.51,"['BrandC', 'BrandB', 'BrandA']",['add_to_cart'],"[246, 339, 87]","[398, 286]"
532,28,Other,New York,"['Clothing', 'Electronics', 'Sports']",280.6,"['BrandB', 'BrandD', 'BrandC']","['view', 'purchase', 'add_to_cart']","[77, 136, 188, 219, 263, 368]",[]
533,46,Other,New York,"['Electronics', 'Books', 'Home & Kitchen']",228.25,"['BrandB', 'BrandD', 'BrandC']","['view', 'add_to_cart']","[14, 457, 175]",[150]
534,53,Female,New York,"['Electronics', 'Toys', 'Clothing']",244.32,"['BrandA', 'BrandC', 'BrandD']","['view', 'add_to_cart', 'purchase']","[356, 232, 228, 323, 112, 10, 19, 164]",[]
535,42,Female,New York,"['Toys', 'Beauty', 'Electronics']",222.74,"['BrandB', 'BrandE', 'BrandC']","['add_to_cart', 'purchase']","[126, 47, 57]","[195, 87]"
536,38,Female,Los Angeles,"['Beauty', 'Electronics', 'Books']",316.71,"['BrandB', 'BrandD', 'BrandE']","['view', 'add_to_cart']","[181, 31, 180, 397, 197]",[]
537,53,Other,Houston,"['Toys', 'Home & Kitchen', 'Electronics']",352.21,"['BrandC', 'BrandD', 'BrandB']","['view', 'purchase', 'add_to_cart']","[343, 57, 328, 289, 151, 260, 304, 398]",[]
538,27,Other,San Francisco,"['Beauty', 'Sports', 'Electronics']",217.91,"['BrandB', 'BrandD', 'BrandC']","['view', 'add_to_cart']","[263, 495, 270, 493, 461, 397, 329, 74, 160]",[]
539,54,Male,New York,['Books'],148.54,['BrandE'],['view'],[159],[]
540,26,Male,Los Angeles,"['Home & Kitchen', 'Beauty', 'Toys']",166.07,"['BrandD', 'BrandC', 'BrandB']","['view', 'purchase']","[208, 148, 55, 123, 357, 411, 387]",[]
541,41,Female,Los Angeles,"['Books', 'Home & Kitchen', 'Clothing']",166.13,"['BrandC', 'BrandE', 'BrandB']","['view', 'purchase']","[144, 488, 8, 331, 366, 387]",[]
542,52,Other,Los Angeles,"['Beauty', 'Electronics', 'Books']",240.66,"['BrandD', 'BrandE', 'BrandA']","['view', 'add_to_cart', 'purchase']","[154, 96, 138, 92, 73, 192, 53]",[55]
543,52,Other,Houston,"['Sports', 'Toys', 'Electronics']",264.27,"['BrandB', 'BrandA', 'BrandD']","['add_to_cart', 'purchase']","[93, 414, 126]",[214]
544,53,Other,San Francisco,"['Books', 'Home & Kitchen', 'Sports']",245.99,"['BrandC', 'BrandE', 'BrandD']","['add_to_cart', 'view', 'purchase']","[442, 445, 449, 209, 91]",[69]
545,35,Female,Houston,"['Clothing', 'Sports', 'Toys']",287.25,"['BrandB', 'BrandA', 'BrandE']",['view'],[189],[236]
546,56,Male,Chicago,"['Home & Kitchen', 'Electronics', 'Sports']",231.86,"['BrandB', 'BrandC', 'BrandE']","['view', 'purchase', 'add_to_cart']","[187, 122, 114, 452, 457, 131, 387]",[215]
547,49,Female,Los Angeles,"['Toys', 'Home & Kitchen', 'Books']",258.24,"['BrandA', 'BrandC', 'BrandD']","['view', 'add_to_cart', 'purchase']","[198, 244, 183, 427, 484, 333, 399, 330]",[23]
548,41,Male,Chicago,"['Clothing', 'Home & Kitchen', 'Books']",339.78,"['BrandD', 'BrandB', 'BrandC']",['view'],"[211, 134, 1]",[305]
549,40,Male,New York,"['Sports', 'Books', 'Clothing']",226.6,"['BrandD', 'BrandE', 'BrandC']","['view', 'purchase']","[415, 218, 446]",[289]
550,49,Female,New York,"['Electronics', 'Toys', 'Home & Kitchen']",221.41,"['BrandA', 'BrandB', 'BrandD']","['view', 'add_to_cart']","[304, 240, 340, 345, 257, 427]",[455]
551,54,Male,Houston,"['Electronics', 'Toys', 'Books']",260.92,"['BrandC', 'BrandB', 'BrandD']","['view', 'add_to_cart']","[412, 164, 331, 17, 135, 62, 75, 307]",[]
552,29,Male,San Francisco,"['Books', 'Toys', 'Clothing']",174.46,"['BrandA', 'BrandE', 'BrandC']","['add_to_cart', 'view', 'purchase']","[218, 232, 205, 256]","[73, 42]"
553,30,Other,Chicago,"['Sports', 'Books', 'Electronics']",218.74,"['BrandD', 'BrandC', 'BrandA']","['view', 'purchase']","[116, 287, 186]","[97, 477]"
554,40,Male,San Francisco,"['Clothing', 'Home & Kitchen', 'Beauty']",256.29,"['BrandD', 'BrandA', 'BrandC']","['view', 'add_to_cart']","[230, 424, 253, 17, 417, 55, 212]",[436]
555,42,Female,Houston,"['Sports', 'Books', 'Electronics']",348.74,"['BrandA', 'BrandC', 'BrandE']","['view', 'add_to_cart', 'purchase']","[157, 338, 381]",[]
556,52,Female,New York,"['Toys', 'Home & Kitchen', 'Clothing']",253.59,"['BrandB', 'BrandD', 'BrandC']","['view', 'purchase', 'add_to_cart']","[235, 376, 385, 130, 141, 387, 50, 492, 45]",[341]
557,58,Male,San Francisco,"['Books', 'Clothing', 'Beauty']",312.49,"['BrandA', 'BrandE', 'BrandD']","['view', 'add_to_cart', 'purchase']","[142, 438, 245, 361, 198, 417, 41]",[]
558,47,Other,San Francisco,"['Electronics', 'Books', 'Beauty']",246.87,"['BrandA', 'BrandB', 'BrandD']","['add_to_cart', 'purchase', 'view']","[416, 82, 209, 490, 375]","[46, 373]"
559,34,Other,New York,"['Home & Kitchen', 'Clothing', 'Sports']",269.79,"['BrandC', 'BrandB', 'BrandE']","['view', 'add_to_cart']","[125, 470, 145, 249, 41, 14, 140]",[32]
560,37,Male,Chicago,"['Books', 'Clothing', 'Home & Kitchen']",145.43,"['BrandA', 'BrandD', 'BrandE']","['view', 'purchase']","[325, 128, 364, 73]","[464, 137, 94]"
561,42,Male,New York,"['Books', 'Sports', 'Electronics']",184.98,"['BrandA', 'BrandC', 'BrandB']","['view', 'add_to_cart']","[385, 242, 302, 3, 342]","[449, 142, 448]"
562,39,Female,San Francisco,"['Books', 'Electronics', 'Toys']",221.4,"['BrandE', 'BrandA', 'BrandB']","['view', 'add_to_cart']","[169, 124]","[277, 42]"
563,30,Male,Chicago,"['Clothing', 'Sports', 'Electronics']",203.26,"['BrandB', 'BrandE', 'BrandC']","['add_to_cart', 'view']","[416, 354, 487, 56, 139]",[8]
564,36,Other,Chicago,"['Electronics', 'Books', 'Home & Kitchen']",134.68,"['BrandC', 'BrandD', 'BrandE']",['view'],"[21, 114]",[179]
565,53,Male,New York,"['Electronics', 'Beauty', 'Toys']",224.46,"['BrandE', 'BrandC', 'BrandA']","['add_to_cart', 'view', 'purchase']","[175, 355, 16, 324, 271, 280]",[]
566,29,Female,San Francisco,"['Books', 'Electronics', 'Home & Kitchen']",277.07,"['BrandD', 'BrandE', 'BrandA']",['view'],"[328, 241, 200]",[]
567,58,Female,Houston,"['Clothing', 'Beauty', 'Electronics']",227.43,"['BrandD', 'BrandC', 'BrandB']","['view', 'add_to_cart']","[94, 388, 499, 305, 54, 97, 77]",[259]
568,36,Female,San Francisco,"['Clothing', 'Sports', 'Toys']",262.58,"['BrandC', 'BrandB', 'BrandD']","['purchase', 'view', 'add_to_cart']","[468, 58, 164, 336, 298]",[319]
569,29,Female,Los Angeles,"['Electronics', 'Beauty', 'Clothing']",255.14,"['BrandA', 'BrandB', 'BrandE']",['view'],"[257, 377]",[18]
570,26,Female,Houston,"['Home & Kitchen', 'Toys', 'Sports']",211.89,"['BrandE', 'BrandD', 'BrandC']","['view', 'purchase', 'add_to_cart']","[80, 262, 494, 288, 47]","[44, 480]"
571,24,Male,Chicago,"['Books', 'Toys', 'Sports']",228.38,"['BrandA', 'BrandC', 'BrandD']","['view', 'add_to_cart']","[205, 309, 22, 381, 447]",[464]
572,45,Male,Houston,"['Beauty', 'Toys', 'Clothing']",124.93,"['BrandB', 'BrandE']","['purchase', 'view']","[34, 363]",[397]
573,31,Male,Chicago,"['Books', 'Clothing', 'Beauty']",238.04,"['BrandA', 'BrandE', 'BrandD']","['view', 'purchase']","[249, 130, 101, 388, 160, 434]","[13, 135]"
574,48,Male,Chicago,"['Beauty', 'Home & Kitchen', 'Electronics']",253.48,"['BrandB', 'BrandA', 'BrandC']",['view'],"[273, 473, 492, 296, 409, 405]",[]
575,36,Female,Houston,"['Books', 'Clothing', 'Electronics']",224.18,"['BrandA', 'BrandD', 'BrandB']","['view', 'add_to_cart']","[406, 181, 26, 48, 137, 183, 336]",[465]
576,64,Other,Chicago,"['Electronics', 'Books', 'Clothing']",205.74,"['BrandC', 'BrandA', 'BrandE']","['view', 'purchase', 'add_to_cart']","[216, 353, 460, 171, 409, 158]","[280, 464]"
577,33,Male,Chicago,"['Toys', 'Books', 'Electronics']",253.73,"['BrandC', 'BrandA', 'BrandB']","['view', 'add_to_cart']","[10, 70, 149, 472]",[]
578,22,Other,Los Angeles,"['Beauty', 'Books', 'Sports']",298.77,"['BrandB', 'BrandA', 'BrandD']",['view'],"[175, 327, 85, 449]",[]
579,52,Male,San Francisco,"['Clothing', 'Books', 'Electronics']",287.58,"['BrandA', 'BrandE', 'BrandD']","['view', 'add_to_cart']","[137, 145, 221, 180, 249]",[]
580,29,Male,San Francisco,"['Electronics', 'Home & Kitchen', 'Beauty']",291.24,"['BrandD', 'BrandC', 'BrandE']","['add_to_cart', 'view']","[259, 239, 210, 175, 304, 337]","[238, 418, 211]"
581,42,Other,Los Angeles,"['Electronics', 'Beauty', 'Home & Kitchen']",258.74,"['BrandB', 'BrandA', 'BrandC']","['view', 'add_to_cart']","[32, 271, 191, 403, 72]","[400, 46]"
582,38,Female,Houston,"['Toys', 'Beauty', 'Books']",276.21,"['BrandA', 'BrandD', 'BrandC']","['add_to_cart', 'view', 'purchase']","[413, 287, 480, 417, 147, 374]",[]
583,53,Male,New York,"['Sports', 'Beauty', 'Toys']",313.1,"['BrandD', 'BrandA', 'BrandE']","['add_to_cart', 'view']","[39, 192, 21, 28]","[231, 275, 42]"
584,40,Male,New York,"['Toys', 'Beauty', 'Home & Kitchen']",365.45,"['BrandB', 'BrandD', 'BrandA']","['view', 'add_to_cart', 'purchase']","[134, 187, 81, 391, 215, 226]",[456]
585,33,Male,New York,"['Toys', 'Home & Kitchen', 'Books']",365.39,"['BrandC', 'BrandD', 'BrandE']",['view'],[135],"[385, 230]"
586,56,Other,Los Angeles,"['Beauty', 'Sports', 'Clothing']",285.5,"['BrandD', 'BrandC', 'BrandA']","['view', 'add_to_cart']","[121, 391, 379, 55, 229, 164, 32]",[]
587,62,Female,Los Angeles,"['Toys', 'Electronics', 'Clothing']",295.99,"['BrandB', 'BrandA', 'BrandE']","['view', 'add_to_cart']","[4, 46, 214, 96, 175]",[]
588,59,Other,Chicago,"['Books', 'Clothing', 'Toys']",226.34,"['BrandC', 'BrandA', 'BrandB']","['view', 'add_to_cart']","[40, 444, 402, 272, 286, 330, 101, 217]",[]
589,56,Other,New York,"['Books', 'Clothing', 'Toys']",249.89,"['BrandD', 'BrandA', 'BrandC']","['view', 'add_to_cart']","[364, 411, 106, 105, 328, 292, 21]","[424, 160]"
590,31,Female,Houston,"['Sports', 'Beauty', 'Home & Kitchen']",325.31,"['BrandE', 'BrandB', 'BrandA']","['view', 'add_to_cart']","[345, 275, 112, 434]","[245, 149, 256, 225, 254]"
591,48,Other,Houston,"['Home & Kitchen', 'Beauty', 'Books']",287.13,"['BrandB', 'BrandA', 'BrandC']","['view', 'add_to_cart']","[496, 229, 31, 77, 357]",[]
592,22,Female,New York,"['Clothing', 'Electronics', 'Toys']",305.81,"['BrandA', 'BrandC', 'BrandE']","['view', 'add_to_cart']","[23, 348, 326, 353]",[]
593,52,Male,New York,"['Clothing', 'Books', 'Toys']",141.51,"['BrandB', 'BrandC']","['purchase', 'add_to_cart']","[233, 378]",[474]
594,40,Female,New York,"['Electronics', 'Toys', 'Clothing']",231.95,"['BrandB', 'BrandC', 'BrandD']","['view', 'purchase', 'add_to_cart']","[376, 171, 259, 221, 323]",[116]
595,46,Male,Los Angeles,"['Beauty', 'Books', 'Clothing']",211.49,"['BrandB', 'BrandC', 'BrandA']","['view', 'add_to_cart']","[344, 174, 429]",[377]
596,60,Other,Los Angeles,"['Toys', 'Home & Kitchen', 'Electronics']",321.55,"['BrandA', 'BrandD', 'BrandB']","['view', 'add_to_cart']","[413, 146, 275, 125]",[]
597,28,Other,Los Angeles,"['Books', 'Clothing', 'Electronics']",280.07,"['BrandC', 'BrandB', 'BrandA']","['view', 'add_to_cart']","[441, 442, 240, 370, 386, 325]","[319, 308]"
